GRASO_167	1910.0	7977.0	38771.0	22222.0	28223.0	37966.0	120837.0	695282.0	265382.0	116621.0	97255.0	87773.0	128926.0	94984.0	102910.0	151889.0	141064.0	113291.0	103365.0	86822.0	77499.0	69882.0	75465.0	82916.0	92866.0	99880.0	105526.0	120861.0	140276.0	158078.0	173859.0	199988.0	234237.0	267713.0	305288.0	330363.0	385369.0	595154.0	2252588.0	7118166.0	15875417.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_168	1516.0	6771.0	19386.0	13390.0	11430.0	14518.0	18303.0	65525.0	41090.0	30712.0	27771.0	24378.0	32484.0	35124.0	42727.0	58061.0	57956.0	66378.0	66819.0	54761.0	49805.0	51254.0	54594.0	62104.0	72250.0	82005.0	91772.0	107997.0	127405.0	146620.0	163800.0	189663.0	222552.0	255152.0	289055.0	324821.0	396987.0	669504.0	2927812.0	10455514.0	21457493.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_169	1345.0	7459.0	32935.0	19462.0	27889.0	38841.0	78554.0	326269.0	170503.0	119725.0	119034.0	112803.0	172768.0	145079.0	150504.0	208833.0	195518.0	162673.0	180822.0	152958.0	156588.0	160191.0	167658.0	182767.0	199905.0	223732.0	219077.0	240851.0	280572.0	303524.0	316140.0	335810.0	391816.0	440413.0	500851.0	552659.0	613349.0	856387.0	2772980.0	10364560.0	16944290.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_170	1240.0	4538.0	13996.0	8098.0	7126.0	7515.0	12014.0	46540.0	22629.0	15085.0	14377.0	13359.0	20526.0	16895.0	18201.0	25141.0	24332.0	21189.0	23152.0	22652.0	23920.0	26588.0	29917.0	34861.0	39994.0	45868.0	52331.0	61883.0	73404.0	85359.0	97998.0	114334.0	136602.0	162357.0	190942.0	224563.0	287055.0	588110.0	3089433.0	10253055.0	22699549.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_171	1409.0	5481.0	15654.0	10666.0	10454.0	15852.0	45449.0	212931.0	92408.0	58665.0	37112.0	28538.0	42724.0	37185.0	41331.0	61040.0	57070.0	48196.0	49972.0	45424.0	41875.0	39915.0	43198.0	48836.0	56013.0	63503.0	70370.0	83539.0	98195.0	113933.0	128701.0	150444.0	179424.0	211803.0	246834.0	282364.0	352496.0	679281.0	3339565.0	10736998.0	24056731.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_172	1754.0	8623.0	27947.0	24657.0	25217.0	69958.0	214513.0	1376922.0	461209.0	223509.0	174696.0	127858.0	236690.0	163180.0	184780.0	293367.0	262582.0	184815.0	175720.0	140581.0	107897.0	81422.0	76555.0	77823.0	89088.0	86684.0	83298.0	93577.0	102568.0	114206.0	124824.0	141468.0	164558.0	189566.0	215833.0	237537.0	284934.0	468688.0	1892527.0	6124652.0	13564198.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_173	1130.0	6048.0	18316.0	15040.0	16480.0	39895.0	108092.0	478788.0	198072.0	142479.0	83736.0	59630.0	86650.0	77992.0	90954.0	135925.0	122639.0	100026.0	96579.0	75744.0	60577.0	45811.0	42326.0	42814.0	48006.0	50764.0	48348.0	54264.0	61325.0	68421.0	76466.0	87942.0	104747.0	121905.0	141822.0	160420.0	197502.0	356173.0	1670449.0	5374049.0	11929285.0
	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_174	317.0	599.0	1955.0	6472.0	4042.0	3052.0	2760.0	2730.0	3197.0	2927.0	2557.0	2550.0	2643.0	2729.0	2794.0	3004.0	3205.0	3794.0	4328.0	4777.0	5628.0	6067.0	7583.0	8955.0	9853.0	11270.0	13427.0	16100.0	19078.0	22298.0	26675.0	29368.0	34884.0	41728.0	50340.0	59549.0	70238.0	104747.0	353101.0	2339157.0	10931612.0	8609868.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_175	844.0	3819.0	14504.0	8188.0	9051.0	13168.0	25559.0	126555.0	55657.0	32416.0	32472.0	31046.0	52367.0	42130.0	46675.0	68030.0	64926.0	57239.0	57531.0	48987.0	46521.0	45805.0	50326.0	57748.0	68077.0	73924.0	80450.0	93051.0	110173.0	126019.0	141458.0	161551.0	185061.0	208686.0	237363.0	266369.0	315848.0	521398.0	2124875.0	7453344.0	15713377.0
	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_176	364.0	848.0	2608.0	9533.0	6069.0	4945.0	4220.0	4378.0	6464.0	5502.0	4334.0	4202.0	4382.0	4779.0	4455.0	4936.0	5604.0	6656.0	7248.0	9325.0	10159.0	10583.0	13872.0	17479.0	19283.0	21103.0	25274.0	30599.0	35886.0	42355.0	51468.0	57776.0	66690.0	79029.0	92680.0	109260.0	123524.0	165209.0	449685.0	2645446.0	12753056.0	10049488.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_177	696.0	2256.0	6867.0	9335.0	4208.0	3332.0	4110.0	11272.0	9026.0	5623.0	4942.0	4791.0	6628.0	5509.0	6153.0	7331.0	9203.0	7726.0	8567.0	8330.0	9210.0	11205.0	13528.0	14447.0	16579.0	19725.0	23932.0	28154.0	32512.0	37149.0	42842.0	49406.0	59896.0	70880.0	81860.0	96024.0	130436.0	297737.0	1821684.0	5987608.0	12844302.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_178	1059.0	3562.0	10053.0	6011.0	5175.0	5382.0	8128.0	27700.0	13305.0	8640.0	8211.0	7574.0	10229.0	9514.0	10541.0	13716.0	14287.0	14303.0	16396.0	17319.0	18659.0	21851.0	25381.0	29671.0	34568.0	40774.0	48749.0	58719.0	70612.0	83093.0	96600.0	114463.0	138521.0	162306.0	191964.0	226358.0	287844.0	582616.0	2991551.0	9680403.0	21834677.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_179	1970.0	6654.0	19832.0	11691.0	9621.0	9806.0	21147.0	79511.0	39834.0	24185.0	18248.0	15720.0	22781.0	19592.0	21624.0	29994.0	30964.0	29360.0	33751.0	34685.0	37830.0	43665.0	50873.0	59277.0	69875.0	81239.0	96435.0	115960.0	139829.0	163493.0	188202.0	220960.0	264521.0	311239.0	365289.0	420146.0	516583.0	914165.0	4151684.0	13005280.0	29147880.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_180	1285.0	5134.0	15568.0	10052.0	10487.0	15992.0	37986.0	182240.0	78155.0	47530.0	32267.0	26887.0	40427.0	33894.0	37720.0	52771.0	51456.0	41410.0	42868.0	39082.0	38747.0	40401.0	45429.0	51133.0	58130.0	64846.0	72676.0	85708.0	101479.0	115477.0	129995.0	151983.0	182182.0	210941.0	244464.0	280199.0	348621.0	636568.0	3097765.0	9996388.0	21855663.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_01	725.0	2474.0	7891.0	4728.0	4078.0	4113.0	4664.0	5828.0	5341.0	5853.0	6443.0	7761.0	9334.0	10244.0	11243.0	13464.0	15494.0	18709.0	23225.0	26022.0	29802.0	33994.0	39226.0	45031.0	52769.0	57060.0	67373.0	78179.0	85784.0	94881.0	95758.0	108767.0	129915.0	149356.0	168516.0	188095.0	239988.0	437055.0	2140772.0	7048407.0	15522748.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_02	1219.0	4267.0	13002.0	7789.0	6904.0	6538.0	7747.0	14763.0	9947.0	9442.0	9780.0	10123.0	13090.0	13844.0	15269.0	19604.0	21739.0	25236.0	30074.0	34259.0	39153.0	42655.0	47819.0	55462.0	63016.0	69862.0	78007.0	89280.0	103489.0	116018.0	118723.0	131614.0	156732.0	177435.0	202794.0	225880.0	282239.0	588427.0	3096329.0	10663428.0	23973993.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_03	1132.0	3746.0	11106.0	6581.0	5765.0	5534.0	6318.0	10658.0	7498.0	6836.0	7118.0	7574.0	9220.0	9881.0	10448.0	12089.0	13832.0	15803.0	19749.0	22388.0	25651.0	28904.0	32033.0	37814.0	43991.0	49406.0	55464.0	63655.0	73121.0	83957.0	83674.0	93530.0	111557.0	129305.0	151808.0	173527.0	219501.0	481340.0	2662208.0	9343314.0	20827147.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_04	999.0	3710.0	11485.0	6955.0	6080.0	5721.0	6487.0	9554.0	7470.0	7213.0	7429.0	8159.0	10121.0	10792.0	11616.0	14225.0	16313.0	18994.0	23799.0	26857.0	30690.0	34023.0	38642.0	45050.0	51340.0	57183.0	66316.0	77231.0	88104.0	99314.0	100050.0	111442.0	136973.0	156668.0	183714.0	210112.0	257839.0	492366.0	2407259.0	8549786.0	19130478.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_05	796.0	2659.0	7606.0	4566.0	3974.0	3842.0	4183.0	8139.0	5773.0	5170.0	5024.0	4935.0	5977.0	6227.0	6781.0	8478.0	9341.0	10553.0	13472.0	14901.0	16066.0	18215.0	20591.0	24308.0	27763.0	31413.0	36273.0	42760.0	49459.0	57003.0	59298.0	67060.0	80771.0	93912.0	109873.0	128448.0	170075.0	425984.0	2505150.0	8549366.0	19485028.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_06	1110.0	3774.0	11469.0	6898.0	5981.0	5913.0	6751.0	9792.0	7695.0	7827.0	8865.0	9773.0	11972.0	13526.0	14104.0	17004.0	19542.0	23300.0	29590.0	34426.0	39631.0	43388.0	48876.0	57578.0	66873.0	74927.0	84105.0	96396.0	111168.0	127382.0	121998.0	134861.0	159364.0	181649.0	207799.0	231252.0	279167.0	555380.0	2753189.0	9394549.0	20869791.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_07	1495.0	5561.0	16671.0	10244.0	9403.0	9028.0	10394.0	17177.0	13442.0	12894.0	14065.0	14291.0	17675.0	19236.0	20552.0	25747.0	29040.0	33086.0	40052.0	45860.0	52919.0	58087.0	63725.0	74841.0	82982.0	92242.0	104015.0	120596.0	136712.0	156283.0	153412.0	170388.0	204665.0	232913.0	268845.0	303529.0	372286.0	754798.0	3836721.0	13265346.0	30248593.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_08	1112.0	4071.0	12356.0	7576.0	6883.0	6955.0	7918.0	11687.0	8883.0	8396.0	9224.0	10531.0	12476.0	13898.0	15061.0	16544.0	18935.0	22290.0	26890.0	30297.0	35474.0	40342.0	44779.0	49572.0	56136.0	63557.0	71932.0	82897.0	92260.0	103387.0	107028.0	118579.0	142189.0	161255.0	181514.0	208870.0	267036.0	559548.0	2942817.0	10425924.0	23601849.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_09	839.0	2783.0	8831.0	5356.0	4998.0	4842.0	5707.0	7193.0	6473.0	7063.0	8339.0	9952.0	11700.0	12973.0	14173.0	16931.0	19243.0	22112.0	27716.0	31094.0	35288.0	39498.0	44094.0	49929.0	57972.0	63833.0	71879.0	81953.0	90057.0	100374.0	103825.0	113879.0	133530.0	148360.0	166811.0	186221.0	237078.0	446637.0	2426040.0	8307227.0	17543659.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_10	1147.0	4245.0	12815.0	7733.0	6693.0	6583.0	7112.0	8440.0	7877.0	8593.0	9717.0	11080.0	13954.0	16097.0	17769.0	22912.0	26007.0	30513.0	37361.0	42961.0	52020.0	56528.0	62089.0	72318.0	82097.0	91071.0	98853.0	111999.0	129634.0	149610.0	151297.0	163671.0	196983.0	218514.0	250501.0	285698.0	348580.0	608365.0	2822999.0	10127897.0	22120763.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_11	1306.0	4542.0	13619.0	8284.0	7184.0	6659.0	7314.0	7585.0	6842.0	7163.0	8161.0	9077.0	11187.0	12626.0	13668.0	16823.0	19210.0	22620.0	27398.0	31735.0	37029.0	41253.0	47069.0	53041.0	60093.0	66952.0	75506.0	87922.0	100992.0	114405.0	118443.0	131681.0	156804.0	177920.0	199920.0	227081.0	301959.0	607531.0	3366089.0	12062530.0	26149676.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_12	1107.0	3586.0	10915.0	6558.0	5588.0	5485.0	5660.0	5890.0	5516.0	5920.0	6709.0	8429.0	9715.0	10856.0	11874.0	14406.0	16114.0	18928.0	23599.0	27940.0	31790.0	35250.0	39570.0	47065.0	53385.0	59315.0	66122.0	76758.0	89195.0	102332.0	105722.0	116785.0	138592.0	156311.0	179127.0	204320.0	271107.0	557947.0	3191908.0	11342891.0	24618290.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_13	1660.0	6319.0	18794.0	11206.0	9730.0	9178.0	9386.0	10615.0	9650.0	9947.0	11020.0	11796.0	14473.0	16515.0	18089.0	22417.0	25912.0	31090.0	38571.0	46290.0	54291.0	59641.0	65742.0	78058.0	88330.0	101210.0	111670.0	130499.0	155376.0	188229.0	181106.0	196030.0	236186.0	269697.0	319130.0	368292.0	442640.0	868554.0	4374726.0	15386324.0	34680292.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_14	1453.0	5126.0	15475.0	9291.0	7815.0	7362.0	7649.0	8105.0	7718.0	7926.0	8746.0	10139.0	12295.0	13944.0	16146.0	20857.0	23276.0	27800.0	35255.0	41951.0	47639.0	52073.0	57696.0	69205.0	78369.0	88445.0	98193.0	112952.0	136008.0	160291.0	153960.0	169052.0	194401.0	217960.0	253985.0	284302.0	372451.0	752209.0	4312535.0	14904122.0	32073260.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_15	1686.0	6227.0	18742.0	11253.0	9767.0	9403.0	10015.0	10264.0	10004.0	10816.0	11838.0	13747.0	16610.0	19312.0	21004.0	28539.0	30731.0	35661.0	42531.0	51209.0	59121.0	63033.0	68050.0	79697.0	88953.0	97401.0	105757.0	118172.0	140293.0	161194.0	161008.0	174234.0	205697.0	230095.0	268152.0	307815.0	388653.0	775885.0	4110126.0	14410942.0	31741786.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_16	943.0	3507.0	11299.0	6924.0	6190.0	6253.0	6654.0	6648.0	5993.0	6061.0	6821.0	8024.0	9531.0	11325.0	11863.0	14212.0	16243.0	19479.0	23699.0	27561.0	31656.0	35696.0	39320.0	44959.0	50338.0	57357.0	62180.0	70780.0	83463.0	97719.0	101580.0	109911.0	131896.0	150059.0	177727.0	212951.0	253507.0	491494.0	2387729.0	8889649.0	20309720.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_17	1227.0	4545.0	13710.0	8580.0	7758.0	7931.0	8951.0	10429.0	9926.0	10645.0	12184.0	15236.0	18322.0	21443.0	23074.0	28506.0	32625.0	40203.0	48993.0	57589.0	64584.0	70368.0	77022.0	89019.0	100475.0	111863.0	122762.0	140993.0	161389.0	184470.0	169647.0	183386.0	215981.0	240249.0	275346.0	302382.0	363509.0	730952.0	3668625.0	12609191.0	28498239.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_18	1741.0	6079.0	19074.0	11512.0	9822.0	9723.0	10316.0	10820.0	10278.0	10304.0	11347.0	12871.0	15742.0	18740.0	19735.0	23220.0	27128.0	32085.0	39746.0	47417.0	55522.0	61064.0	67859.0	77867.0	88575.0	102352.0	109881.0	125762.0	147931.0	175667.0	174665.0	187594.0	226240.0	259217.0	307443.0	362076.0	426987.0	847070.0	4328614.0	16092671.0	37549679.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_19	1240.0	4220.0	12341.0	7450.0	6358.0	6001.0	6282.0	6814.0	6391.0	6711.0	7462.0	8485.0	10353.0	11645.0	12792.0	15561.0	18353.0	21867.0	27817.0	32065.0	37117.0	39749.0	44488.0	51681.0	59477.0	65749.0	72954.0	82800.0	95989.0	111162.0	110256.0	119943.0	144043.0	162707.0	191061.0	218363.0	275169.0	601430.0	3457911.0	12254302.0	27388729.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_20	899.0	2968.0	8978.0	5293.0	4460.0	4112.0	4313.0	5019.0	4378.0	4566.0	4950.0	5466.0	6643.0	7381.0	8320.0	10685.0	11568.0	13930.0	17636.0	20128.0	22785.0	24885.0	28316.0	33793.0	37844.0	41263.0	46581.0	54617.0	63224.0	71306.0	70779.0	77112.0	93661.0	106413.0	123490.0	140539.0	188361.0	403306.0	2454401.0	8434992.0	18335228.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_21	2109.0	7091.0	21358.0	12837.0	10982.0	10768.0	11359.0	11604.0	11343.0	12587.0	13823.0	16790.0	20633.0	24989.0	28886.0	38639.0	43637.0	53035.0	66485.0	79025.0	92486.0	100578.0	113426.0	134021.0	150966.0	165276.0	182278.0	208414.0	243469.0	275080.0	267754.0	292501.0	343710.0	384188.0	433482.0	478301.0	586422.0	1116619.0	5653995.0	19466626.0	42396523.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_22	646.0	2181.0	7055.0	4150.0	3602.0	3638.0	4217.0	5230.0	5020.0	5756.0	6036.0	7261.0	9433.0	10149.0	10921.0	13110.0	14484.0	18250.0	22554.0	24544.0	28039.0	31718.0	38100.0	42651.0	50000.0	49039.0	56842.0	67994.0	73666.0	80950.0	73181.0	84372.0	103607.0	127426.0	140495.0	152422.0	196391.0	342380.0	1700681.0	5568416.0	12046648.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_23	1380.0	4988.0	14848.0	8760.0	7453.0	6740.0	7141.0	7149.0	6756.0	6970.0	7521.0	8399.0	9994.0	11416.0	12483.0	15888.0	17780.0	20717.0	25707.0	30428.0	34789.0	37882.0	42326.0	50080.0	56858.0	64002.0	72307.0	83304.0	98982.0	116227.0	116645.0	129146.0	157181.0	179550.0	209395.0	241489.0	303317.0	630608.0	3450714.0	12233758.0	27278759.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_24	1518.0	5381.0	16319.0	9488.0	8043.0	7618.0	7985.0	7679.0	7481.0	7886.0	8776.0	10304.0	12576.0	14054.0	15967.0	22656.0	22626.0	25586.0	31430.0	36883.0	43621.0	48157.0	53194.0	63660.0	72944.0	81326.0	90777.0	102209.0	121115.0	137846.0	144734.0	158555.0	188379.0	211739.0	245808.0	281615.0	355595.0	701017.0	3674375.0	13040217.0	28054272.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_25	557.0	1906.0	5892.0	3356.0	2609.0	2514.0	2816.0	3375.0	2656.0	2620.0	2622.0	2926.0	3460.0	3632.0	3964.0	4858.0	5334.0	6379.0	8410.0	8971.0	10437.0	12044.0	13680.0	15212.0	18442.0	20751.0	24299.0	28905.0	32031.0	36982.0	40477.0	46712.0	56528.0	65707.0	75555.0	90069.0	120359.0	277653.0	1545291.0	5188316.0	11728407.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_26	743.0	2502.0	7092.0	4384.0	3778.0	3634.0	5227.0	12679.0	7135.0	5804.0	5171.0	4990.0	6090.0	6107.0	6830.0	9167.0	9894.0	10840.0	12675.0	13842.0	14698.0	17089.0	18847.0	20682.0	23626.0	26769.0	31249.0	36896.0	40438.0	44823.0	48612.0	57264.0	69384.0	78773.0	88730.0	104670.0	151276.0	364101.0	2161209.0	7394444.0	16546425.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_27	1275.0	4274.0	12778.0	7088.0	5546.0	5253.0	5428.0	6043.0	5340.0	4944.0	5021.0	5755.0	6544.0	7154.0	7977.0	10049.0	12099.0	14390.0	18620.0	19935.0	22782.0	26774.0	30522.0	33439.0	37362.0	42821.0	50964.0	60255.0	65347.0	70928.0	77511.0	91640.0	111287.0	126372.0	139061.0	163876.0	228574.0	563382.0	3203730.0	10787439.0	24472231.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_28	782.0	2618.0	7511.0	4362.0	3830.0	3777.0	6102.0	16388.0	9520.0	7412.0	5481.0	4788.0	6115.0	5678.0	6514.0	8920.0	9336.0	9136.0	10852.0	11233.0	12103.0	13841.0	15359.0	16775.0	19267.0	21747.0	25909.0	30024.0	33620.0	37086.0	40500.0	47853.0	59368.0	68100.0	76201.0	89769.0	131963.0	325796.0	2008870.0	6766181.0	15234391.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_29	752.0	2499.0	7775.0	4626.0	4162.0	3916.0	6151.0	16738.0	9824.0	7898.0	6929.0	6125.0	7951.0	7775.0	8323.0	11978.0	12955.0	13043.0	15799.0	16718.0	19095.0	21967.0	24283.0	27122.0	30116.0	33855.0	40107.0	47040.0	51225.0	56656.0	59712.0	68977.0	85663.0	98092.0	109555.0	127907.0	175012.0	377526.0	2133705.0	7227866.0	16084376.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_30	989.0	3597.0	10909.0	6272.0	5123.0	4725.0	5193.0	8703.0	6385.0	5485.0	5428.0	5463.0	6494.0	6436.0	7131.0	9124.0	10369.0	11460.0	13860.0	15340.0	17622.0	20841.0	24278.0	27809.0	32425.0	37907.0	45164.0	54176.0	62466.0	71496.0	76485.0	88794.0	109201.0	125836.0	144116.0	165929.0	220421.0	487354.0	2702683.0	9161099.0	20332868.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_31	671.0	2359.0	7014.0	4180.0	3403.0	3255.0	3371.0	3424.0	3109.0	3155.0	3469.0	3959.0	4696.0	4968.0	5460.0	6912.0	7908.0	9445.0	11830.0	13122.0	15004.0	17873.0	20938.0	22514.0	25880.0	29144.0	35070.0	40837.0	44868.0	49569.0	52337.0	61534.0	75362.0	86682.0	98190.0	114921.0	156839.0	351884.0	2005463.0	6894157.0	15667369.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_32	703.0	2249.0	6906.0	4088.0	3561.0	3394.0	4203.0	8850.0	5352.0	4330.0	4379.0	4336.0	5279.0	5320.0	5918.0	7458.0	8240.0	8833.0	10996.0	11709.0	13111.0	14904.0	17037.0	18630.0	21397.0	24331.0	28353.0	32877.0	37104.0	41558.0	45034.0	51796.0	62360.0	71622.0	81454.0	96245.0	132510.0	338462.0	2068504.0	7058204.0	15849794.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_33	886.0	2905.0	8934.0	5426.0	4449.0	4317.0	4578.0	4951.0	4406.0	4466.0	4897.0	5437.0	6675.0	7297.0	7737.0	9492.0	11297.0	13376.0	17297.0	19187.0	23846.0	29438.0	33614.0	37700.0	45634.0	52371.0	63411.0	75324.0	83874.0	97186.0	103256.0	119291.0	149014.0	170920.0	194729.0	228836.0	292688.0	544894.0	2503697.0	8426370.0	18713985.0
