Sample	total_reads	total_tags	total_assigned_tags	cds_exons_total_bases	cds_exons_tag_count	cds_exons_tags_kb	5_utr_exons_total_bases	5_utr_exons_tag_count	5_utr_exons_tags_kb	3_utr_exons_total_bases	3_utr_exons_tag_count	3_utr_exons_tags_kb	introns_total_bases	introns_tag_count	introns_tags_kb	tss_up_1kb_total_bases	tss_up_1kb_tag_count	tss_up_1kb_tags_kb	tss_up_5kb_tags_kb	tss_up_10kb_tags_kb	tes_down_1kb_total_bases	tes_down_1kb_tag_count	tes_down_1kb_tags_kb	tes_down_5kb_tags_kb	tes_down_10kb_tags_kb	other_intergenic_tag_count	cds_exons_tag_pct	5_utr_exons_tag_pct	3_utr_exons_tag_pct	introns_tag_pct	tss_up_1kb_tag_pct	tss_up_5kb_tag_pct	tss_up_10kb_tag_pct	tes_down_1kb_tag_pct	tes_down_5kb_tag_pct	tes_down_10kb_tag_pct	other_intergenic_tag_pct	tss_up_5kb-10kb_total_bases	tss_up_1kb-5kb_total_bases	tss_up_5kb-10kb_tag_count	tss_up_1kb-5kb_tag_count	tes_down_5kb-10kb_total_bases	tes_down_1kb-5kb_total_bases	tes_down_5kb-10kb_tag_count	tes_down_1kb-5kb_tag_count
GRASO_131	14323034	17081017	15456716	39673224	6651403	167.65	2990271	248409	83.07	13678824	1571841	114.91	810010698	5589327	6.9	27037996	102002	3.77	1.98	1.63	26949136	384334	14.26	7.52	4.84	1624301	38.940321878960724	1.4542986521235826	9.202268225598043	32.72244855209734	0.5971658479117491	1.43503164946209	2.159291803292509	2.2500650868739256	5.197840386201829	6.011978092405154	9.509392795522656	102347139	96465749	123711	143116	93869925	91189362	139063	503510
GRASO_132	11564840	13873285	12607150	39673224	5570992	140.42	2990271	190102	63.57	13678824	1309734	95.75	810010698	4360954	5.38	27037996	77485	2.87	1.6	1.32	26949136	324861	12.05	6.43	4.13	1266135	40.156257151784885	1.3702738752934147	9.440691227780587	31.434184477576864	0.5585194854715375	1.4221865981993451	2.154543786853654	2.3416299744436877	5.471746597867773	6.317624124351226	9.126425356359363	102347139	96465749	101602	119819	93869925	91189362	117351	434250
GRASO_133	12295818	14825481	13481342	39673224	6107311	153.94	2990271	207195	69.29	13678824	1461623	106.85	810010698	4447725	5.49	27037996	81884	3.03	1.64	1.35	26949136	358275	13.29	7.02	4.49	1344139	41.194690411730996	1.3975600521831297	9.85885719323373	30.00054433309786	0.5523193480198045	1.3656420321202396	2.0578489156608137	2.4166163647574064	5.5901862475827935	6.424088365159957	9.066410728933516	102347139	96465749	102623	120579	93869925	91189362	123630	470497
GRASO_134	8141372	9731114	8768967	39673224	3768900	95.0	2990271	106590	35.65	13678824	890214	65.08	810010698	3169142	3.91	27037996	45998	1.7	1.09	0.94	26949136	226362	8.4	4.54	2.94	962147	38.730406405679766	1.0953524950997389	9.148120143284725	32.56710382798927	0.4726899715695449	1.3822672306582782	2.1727214376483515	2.326167384330304	5.505895830631519	6.39896932663619	9.88732636366196	102347139	96465749	76920	88512	93869925	91189362	86906	309423
GRASO_135	10216019	11806647	10478292	39673224	3628804	91.47	2990271	106129	35.49	13678824	917029	67.04	810010698	4823499	5.95	27037996	58584	2.17	1.48	1.3	26949136	248763	9.23	5.06	3.35	1328355	30.735262941290614	0.8988919546760397	7.767056980699093	40.85409684900378	0.4961950670668819	1.5495169797149013	2.4797726229978756	2.106974147698326	5.064062642001577	6.014010582343997	11.250908068988597	102347139	96465749	109832	124362	93869925	91189362	112157	349133
GRASO_136	11590820	13870073	12685898	39673224	5556435	140.06	2990271	207378	69.35	13678824	1320353	96.53	810010698	4441861	5.48	27037996	86996	3.22	1.67	1.36	26949136	322615	11.97	6.28	4.03	1184175	40.0606038627194	1.495147141619226	9.519438001515926	32.02478458476751	0.6272209237831697	1.4858104928503262	2.2098153340649325	2.325979106238302	5.352192450609309	6.152584777311554	8.53762629800146	102347139	96465749	100420	119087	93869925	91189362	111015	419738
GRASO_137	7447348	8398243	7212840	39673224	2018237	50.87	2990271	56477	18.89	13678824	501822	36.69	810010698	3962982	4.89	27037996	38426	1.42	1.09	1.0	26949136	143823	5.34	3.07	2.12	1185403	24.031657574090197	0.6724858997292648	5.975321266603027	47.18822734707724	0.45754808476010994	1.5985248343016507	2.6778220158668904	1.7125367770377684	4.318308007996435	5.339593055356936	14.114892841276443	102347139	96465749	90642	95822	93869925	91189362	85770	218839
GRASO_138	15090806	17318316	15340935	39673224	5188374	130.78	2990271	193589	64.74	13678824	1276510	93.32	810010698	7268022	8.97	27037996	95705	3.54	2.12	1.84	26949136	346761	12.87	7.11	4.71	1977381	29.958882838262102	1.1178280844396187	7.370866774806512	41.96725593874139	0.5526230148474021	1.5152397034446075	2.395388789533578	2.002278974468418	4.8503907654762735	5.771918008656269	11.417859565560532	102347139	96465749	152427	166709	93869925	91189362	159593	493245
GRASO_139	11609654	13182330	11455280	39673224	3517359	88.66	2990271	114576	38.32	13678824	778331	56.9	810010698	6021186	7.43	27037996	66450	2.46	1.71	1.54	26949136	218997	8.13	4.65	3.19	1727050	26.682377091151565	0.8691634938588247	5.904350748312324	45.6761892624445	0.5040838759157145	1.6056569665605398	2.635528013636436	1.6612920477639386	4.166205822491168	5.131141459817801	13.10124993077855	102347139	96465749	135761	145213	93869925	91189362	127201	330206
GRASO_140	16842628	19356633	17152862	39673224	5872862	148.03	2990271	209141	69.94	13678824	1314266	96.08	810010698	8189986	10.11	27037996	106525	3.94	2.49	2.16	26949136	364548	13.53	7.59	5.09	2203771	30.340307635114023	1.080461669134296	6.789744890033303	42.31100522492729	0.5503281484956604	1.5898219488895617	2.5210376205407212	1.8833234065036002	4.634029069001825	5.57234824878893	11.385094711461441	102347139	96465749	180252	201211	93869925	91189362	181627	532444
GRASO_141	15066263	17275291	15204378	39673224	5081043	128.07	2990271	194932	65.19	13678824	1139157	83.28	810010698	7425823	9.17	27037996	98672	3.65	2.22	1.92	26949136	315156	11.69	6.53	4.39	2070913	29.412199192476702	1.1283862020037752	6.594140729669909	42.985226703272325	0.5711741700906804	1.5861961456973432	2.5072225990288675	1.8243165918304938	4.465024641263641	5.385107550431423	11.987717023117007	102347139	96465749	159110	175348	93869925	91189362	158947	456190
GRASO_142	16205579	18767337	16739448	39673224	6047612	152.44	2990271	216116	72.27	13678824	1427727	104.37	810010698	7484552	9.24	27037996	105971	3.92	2.37	2.02	26949136	387806	14.39	7.92	5.22	2027889	32.2241349425334	1.151553893874235	7.60750979214579	39.88073534353862	0.5646565626226033	1.5594647232050025	2.4290766452374144	2.0663880016648073	4.9833495290248155	5.901572503333851	10.80541687933669	102347139	96465749	163203	186699	93869925	91189362	172326	547436
GRASO_143	3847487	4681402	4096098	39673224	1919908	48.39	2990271	127344	42.59	13678824	379505	27.74	810010698	1271664	1.57	27037996	58487	2.16	0.84	0.64	26949136	94529	3.51	1.8	1.19	585304	41.011389323113036	2.7202107402867775	8.106652665163129	27.1641700499124	1.2493479517460795	2.2270892352333767	3.1032370217298153	2.0192455166208756	4.542186293764133	5.391589955316805	12.502750244478042	102347139	96465749	41016	45772	93869925	91189362	39764	118109
GRASO_144	3054588	3663144	3119250	39673224	1347218	33.96	2990271	36792	12.3	13678824	283187	20.7	810010698	1135511	1.4	27037996	21060	0.78	0.5	0.43	26949136	75839	2.81	1.55	1.03	543894	36.77764237496533	1.0043831200739037	7.730708921079815	30.998262694559646	0.574915973819211	1.6994144920319814	2.6615115321701794	2.0703253816939764	4.992978708999701	5.9797540036646115	14.847737353486512	102347139	96465749	35243	41192	93869925	91189362	36147	107061
GRASO_145	37541533	42783282	37719194	39673224	11676201	294.31	2990271	443526	148.32	13678824	2862752	209.28	810010698	18915758	23.35	27037996	257503	9.52	6.1	5.24	26949136	868666	32.23	18.5	12.44	5064088	27.29150372334689	1.0366806361419396	6.691286563756376	44.21296617683515	0.601877621263371	1.7604353027427861	2.768752056001688	2.0303865421077325	5.108796936149031	6.162206069183752	11.836604774734205	102347139	96465749	431391	495669	93869925	91189362	450683	1317045
GRASO_146	9723409	11402270	10081508	39673224	3788391	95.49	2990271	112795	37.72	13678824	905449	66.19	810010698	4291746	5.3	27037996	57097	2.11	1.43	1.24	26949136	245890	9.12	5.0	3.31	1320762	33.224884167801676	0.9892328457403657	7.940953862695761	37.63939987388476	0.5007511662151484	1.5477882912788419	2.4645004898147476	2.156500416145206	5.181827829020011	6.1577036853188005	11.58332507474389	102347139	96465749	104526	119386	93869925	91189362	111272	344956
GRASO_147	9026428	10740623	9647970	39673224	4007167	101.0	2990271	121131	40.51	13678824	967098	70.7	810010698	3531970	4.36	27037996	60041	2.22	1.41	1.18	26949136	263261	9.77	5.39	3.56	1092653	37.30851553024438	1.1277837421535046	9.00411456579381	32.8842190997673	0.5590085416832897	1.6207998362851017	2.483273083879771	2.451077558536409	5.928315331429099	7.019006253175444	10.173087724985786	102347139	96465749	92635	114043	93869925	91189362	117147	373477
GRASO_148	10948797	13093378	11831243	39673224	5071580	127.83	2990271	158788	53.1	13678824	1216494	88.93	810010698	4195850	5.18	27037996	72207	2.67	1.56	1.29	26949136	325307	12.07	6.53	4.23	1262135	38.73393099931889	1.2127351704044596	9.290910260133023	32.04558823551874	0.5514772429238658	1.4711940646638324	2.2330142763769594	2.4845154550643844	5.888404046686806	6.8443300117051535	9.639491046542764	102347139	96465749	99748	120422	93869925	91189362	125163	445684
GRASO_149	9046771	10734968	9635991	39673224	3974526	100.18	2990271	118353	39.58	13678824	954081	69.75	810010698	3674016	4.54	27037996	51875	1.92	1.2	1.03	26949136	247722	9.19	4.95	3.22	1098977	37.02410663916278	1.1024997931991973	8.887599851252467	34.22475036721116	0.48323385780004185	1.381271001459902	2.17130596011092	2.307617498254303	5.448651546981789	6.352380370393279	10.237357018670199	102347139	96465749	84810	96404	93869925	91189362	97015	337189
GRASO_150	15810313	18435906	16362327	39673224	6016495	151.65	2990271	193636	64.76	13678824	1418849	103.73	810010698	7139428	8.81	27037996	95859	3.55	2.28	1.97	26949136	396503	14.71	8.18	5.42	2073579	32.63465869266203	1.0503199571531772	7.696117565364023	38.72566935413968	0.5199581729262451	1.5307248800248818	2.417586637727487	2.1507106838145087	5.242009804128965	6.228145229206527	11.247502563747071	102347139	96465749	163501	186344	93869925	91189362	181803	569909
GRASO_151	10051575	12070957	10872215	39673224	4768051	120.18	2990271	143898	48.12	13678824	1115187	81.53	810010698	3775138	4.66	27037996	63609	2.35	1.43	1.2	26949136	291866	10.83	5.8	3.76	1198742	39.50019041572263	1.1921010074014844	9.238596409547313	31.27455428761779	0.5269590472404135	1.466876238561698	2.25348329879727	2.417919308303393	5.680833756594444	6.610279532931814	9.930795047981697	102347139	96465749	94951	113457	93869925	91189362	112193	393865
GRASO_152	17179621	19809858	17450175	39673224	6007629	151.43	2990271	182380	60.99	13678824	1390639	101.66	810010698	8119742	10.02	27037996	98845	3.66	2.65	2.33	26949136	405267	15.04	8.59	5.77	2359683	30.32646170406673	0.9206527376420366	7.019934216590548	40.988390729504474	0.4989687457628419	1.6525307753341796	2.654304740599352	2.045784477607058	5.123201791754388	6.178595525520677	11.91166034607618	102347139	96465749	198450	228519	93869925	91189362	209072	609632
GRASO_153	16368655	18845781	16590993	39673224	5642349	142.22	2990271	203634	68.1	13678824	1350030	98.69	810010698	7850117	9.69	27037996	102634	3.8	2.34	2.04	26949136	372483	13.82	7.69	5.12	2254788	29.939587008890744	1.0805283155948804	7.163566211450723	41.654506119963926	0.5445993456041965	1.530841306072696	2.44099196525737	1.9764795101885138	4.8216786558222235	5.756402454215085	11.964417924627268	102347139	96465749	171525	185865	93869925	91189362	176156	536200
GRASO_154	4926033	5808354	5281941	39673224	2091540	52.72	2990271	59126	19.77	13678824	517717	37.85	810010698	2142055	2.64	27037996	26865	0.99	0.64	0.56	26949136	128841	4.78	2.52	1.63	526413	36.00916886264164	1.0179475975465682	8.913316922487851	36.8788644769241	0.46252346189643395	1.3518459790846082	2.1754528047016417	2.2182015765568006	5.122105160945769	5.942217020519066	9.063032315179138	102347139	96465749	47838	51655	93869925	91189362	47635	168669
GRASO_155	20286765	23398157	20817475	39673224	7113133	179.29	2990271	252334	84.38	13678824	1665046	121.72	810010698	9810690	12.11	27037996	131215	4.85	3.08	2.67	26949136	469068	17.41	9.71	6.48	2580682	30.400398629686947	1.078435365657218	7.116141668764767	41.929328023570406	0.5607920316117205	1.6275127994055258	2.5773568405409026	2.004721995839245	4.903792208933379	5.868915231229536	11.02942424055023	102347139	96465749	222246	249593	93869925	91189362	225821	678329
GRASO_156	4763587	5876160	5326331	39673224	2690396	67.81	2990271	83934	28.07	13678824	634653	46.4	810010698	1409830	1.74	27037996	34208	1.27	0.64	0.52	26949136	151980	5.64	2.89	1.84	549829	45.78493437891412	1.4283818003594184	10.800471736644338	23.992369166258236	0.5821488863475467	1.3515118716985242	2.012674944181234	2.5863829439634047	5.804232696182541	6.624223983009313	9.356943990633338	102347139	96465749	38851	45209	93869925	91189362	48184	189086
GRASO_157	12629076	14482303	12691617	39673224	4161501	104.89	2990271	123365	41.26	13678824	986608	72.13	810010698	6244122	7.71	27037996	67510	2.5	1.76	1.58	26949136	276257	10.25	5.75	3.87	1790686	28.735077563285344	0.8518327506336527	6.812507651580001	43.11553210839464	0.46615514120924	1.5040218396203973	2.4601335851072856	1.9075488201013333	4.692112849731151	5.660266878824452	12.364649462174627	102347139	96465749	138467	150307	93869925	91189362	140211	403269
GRASO_158	8220621	9781599	8768720	39673224	3639544	91.74	2990271	95235	31.85	13678824	837929	61.26	810010698	3376808	4.17	27037996	47244	1.75	1.11	0.96	26949136	218199	8.1	4.35	2.84	1012879	37.20806792427291	0.9736138232614115	8.566380609141715	34.52204491310674	0.48298851752152183	1.406324262525994	2.223143680291944	2.2307089055685068	5.256543434258551	6.151806059520534	10.354942990404739	102347139	96465749	79898	90317	93869925	91189362	87571	295975
GRASO_159	20720420	23983360	21287555	39673224	7536831	189.97	2990271	257071	85.97	13678824	1867547	136.53	810010698	9542513	11.78	27037996	130700	4.83	3.03	2.6	26949136	519791	19.29	10.72	7.06	2695805	31.4252506738005	1.0718723314831617	7.786844712333885	39.788057219672304	0.5449611730800021	1.5588432980199605	2.4453371003896036	2.1672984936222446	5.280440271921866	6.242323844532209	11.240314117788333	102347139	96465749	212611	243163	93869925	91189362	230692	746636
GRASO_160	14384810	17022182	15255409	39673224	6261653	157.83	2990271	200205	66.95	13678824	1508566	110.28	810010698	5812645	7.18	27037996	88264	3.26	1.92	1.63	26949136	399905	14.84	8.03	5.2	1766773	36.78525467534068	1.176141813076608	8.862353839243406	34.14747298554322	0.5185234184430645	1.3957200081634658	2.16704885425382	2.3493169089603203	5.574855209514268	6.482488555227526	10.379239277314742	102347139	96465749	131297	149318	93869925	91189362	154499	549057
GRASO_161	10099164	11675093	10274570	39673224	3556693	89.65	2990271	104464	34.93	13678824	862775	63.07	810010698	4747862	5.86	27037996	58921	2.18	1.51	1.33	26949136	239467	8.89	4.95	3.32	1400523	30.463937203755037	0.894759467868907	7.389876894342512	40.66658826614915	0.5046726394385038	1.59806864065237	2.5675255863058224	2.051092869238815	5.011274856654246	6.021493790242185	11.995818791336395	102347139	96465749	113185	127655	93869925	91189362	117944	345604
GRASO_162	14201010	16552032	14631206	39673224	5392719	135.93	2990271	168716	56.42	13678824	1310514	95.81	810010698	6312160	7.79	27037996	84751	3.13	2.04	1.77	26949136	363000	13.47	7.47	4.94	1920826	32.58040462947389	1.0193068742254727	7.917541483728403	38.13525735087994	0.5120277679501828	1.52531121254478	2.420820597736882	2.1930842086337194	5.330560018250327	6.321894496095706	11.604774567859705	102347139	96465749	148225	167719	93869925	91189362	164086	519316
GRASO_163	9159739	10996589	9892977	39673224	4360308	109.91	2990271	137404	45.95	13678824	1084324	79.27	810010698	3315099	4.09	27037996	58251	2.15	1.22	1.02	26949136	282133	10.47	5.61	3.61	1103612	39.651459193391695	1.2495147358876466	9.86054857556284	30.146611826630966	0.5297188064407973	1.366159997431931	2.101278860199286	2.5656410365068663	6.02950605865146	6.954638388322051	10.035948420005512	102347139	96465749	80838	91980	93869925	91189362	101733	380907
GRASO_164	8834108	10431184	9313185	39673224	3723975	93.87	2990271	110615	36.99	13678824	938741	68.63	810010698	3562994	4.4	27037996	59543	2.2	1.34	1.11	26949136	255531	9.48	5.22	3.43	1117999	35.70040562988822	1.0604261222887066	8.999371499917938	34.15713882527621	0.5708172725167153	1.5862341226077499	2.3935154436926815	2.4496835642051757	5.915129097521432	6.971289165256792	10.717853313679445	102347139	96465749	84209	105920	93869925	91189362	110170	361487
GRASO_165	12064076	14347322	12903843	39673224	5393901	135.96	2990271	171903	57.49	13678824	1308752	95.68	810010698	4717011	5.82	27037996	78510	2.9	1.74	1.45	26949136	354346	13.15	7.15	4.64	1443479	37.595176298406074	1.1981539133226395	9.121925332128184	32.87729236159891	0.5472101344069646	1.4936864175767437	2.2882876679006716	2.469771013712524	5.88825566192771	6.858199739296294	10.060964687347228	102347139	96465749	114004	135794	93869925	91189362	139161	490461
GRASO_166	11074287	13016422	11574150	39673224	4508279	113.64	2990271	134826	45.09	13678824	1086137	79.4	810010698	4668656	5.76	27037996	66988	2.48	1.64	1.41	26949136	299048	11.1	6.13	4.04	1442272	34.63531683284393	1.03581460404403	8.344359148773757	35.86742962082821	0.514642195835384	1.5569870122526759	2.452294493832483	2.2974669997638366	5.565692323128429	6.584382405548929	11.080402894128664	102347139	96465749	116537	135676	93869925	91189362	132597	425406
GRASO_167	7735183	8974826	7815246	39673224	2831114	71.36	2990271	83008	27.76	13678824	724777	52.99	810010698	3387816	4.18	27037996	41870	1.55	1.04	0.93	26949136	197936	7.34	4.1	2.73	1159580	31.545057252363446	0.9248981540143508	8.075666313753603	37.74798530913023	0.4665271504985166	1.433676820029714	2.342752940279845	2.2054577994046904	5.40232200601995	6.443278120378045	12.920361910080485	102347139	96465749	81588	86800	93869925	91189362	93424	286913
GRASO_168	11749229	13902097	12360516	39673224	5117622	128.99	2990271	167305	55.95	13678824	1273321	93.09	810010698	4570321	5.64	27037996	71734	2.65	1.55	1.32	26949136	336005	12.47	6.79	4.4	1541581	36.81187089976426	1.2034515368436862	9.159200946447143	32.87504755577522	0.5159940978688323	1.3731022017757464	2.148596718897876	2.4169375310789443	5.769230354240803	6.712994449686259	11.088837892585557	102347139	96465749	107810	119156	93869925	91189362	131203	466039
GRASO_169	5099655	6115986	5327513	39673224	2376675	59.91	2990271	188428	63.01	13678824	406907	29.75	810010698	1843799	2.28	27037996	86353	3.19	1.25	0.96	26949136	103286	3.83	2.03	1.39	788473	38.86004644222535	3.0809096031285876	6.653170886918315	30.14720766201885	1.411922787266027	2.52662448867607	3.5310414379627426	1.6887873844053929	3.928704218747394	4.8356225799078025	12.892001387838365	102347139	96465749	61430	68175	93869925	91189362	55467	136993
GRASO_170	13601522	15904023	14256497	39673224	5416641	136.53	2990271	170493	57.02	13678824	1366531	99.9	810010698	5858002	7.23	27037996	82379	3.05	1.97	1.68	26949136	373658	13.87	7.68	5.02	1647526	34.05830713398742	1.072011779661033	8.592360561852809	36.8334603137835	0.5179758605731393	1.5333478831110847	2.392545584221049	2.3494558578040285	5.70231192447345	6.692136951763714	10.359177674730475	102347139	96465749	136647	161485	93869925	91189362	157422	533239
GRASO_171	14941606	17350038	15517558	39673224	5609906	141.4	2990271	179183	59.92	13678824	1441253	105.36	810010698	6770568	8.36	27037996	85835	3.17	2.02	1.75	26949136	394136	14.63	8.09	5.29	1832480	32.333681344098494	1.0327527812907382	8.306915523758507	39.02336121684575	0.4947251412360019	1.43896514808786	2.2722716803271554	2.2716722580088873	5.509699748208044	6.469196205795054	10.561821247884298	102347139	96465749	144579	163826	93869925	91189362	166473	561799
GRASO_172	7378973	8798939	7950807	39673224	3356463	84.6	2990271	93280	31.19	13678824	889056	65.0	810010698	2771946	3.42	27037996	44401	1.64	1.03	0.86	26949136	234034	8.68	4.7	3.05	848132	38.14622422089754	1.060127817683473	10.104127327169788	31.503184645330535	0.504617659015479	1.439218978560938	2.2060614353616956	2.6597979597312813	6.316318365202895	7.341248757378588	9.63902579617838	102347139	96465749	67474	82235	93869925	91189362	90183	321735
GRASO_173	7887911	9312464	8324588	39673224	3402258	85.76	2990271	103955	34.76	13678824	898203	65.66	810010698	3094302	3.82	27037996	44832	1.66	0.94	0.81	26949136	232490	8.63	4.69	3.03	987876	36.53445532782731	1.1162996173730175	9.645170171933014	33.227532476904074	0.48141931072163074	1.2529873940989196	1.9708103032666755	2.496546563831012	5.955835104436377	6.89762666465073	10.608105438045182	102347139	96465749	66847	71852	93869925	91189362	87704	322145
GRASO_174	9480039	11427940	10459163	39673224	4719624	118.96	2990271	119835	40.07	13678824	1222155	89.35	810010698	3387372	4.18	27037996	51110	1.89	1.11	0.93	26949136	302942	11.24	5.95	3.77	968777	41.29899176929525	1.0486141859337728	10.69444711820328	29.64114267313269	0.4472372098558446	1.20016380905045	1.8405329394449044	2.6508889616151294	6.151721132592576	6.999004194981772	8.477267119008324	102347139	96465749	73181	86044	93869925	91189362	96827	400073
GRASO_175	8626863	10166021	9026417	39673224	3557501	89.67	2990271	101141	33.82	13678824	913874	66.81	810010698	3560305	4.4	27037996	49805	1.84	1.18	1.02	26949136	240328	8.92	4.79	3.13	1139604	34.994035522846154	0.9948926920375238	8.989495496812372	35.02161760240314	0.4899163596061822	1.4337664657588254	2.2708294621858442	2.3640321026289444	5.567478170662839	6.519197629042868	11.209931594672094	102347139	96465749	85096	95952	93869925	91189362	96752	325663
GRASO_176	8929901	10827798	9844514	39673224	4578711	115.41	2990271	134929	45.12	13678824	1221307	89.28	810010698	2970571	3.67	27037996	56704	2.1	1.11	0.91	26949136	286128	10.62	5.46	3.46	983284	42.2866311322025	1.2461351791010509	11.279366312522638	27.434673236423507	0.5236891194313008	1.2693254898179667	1.9048009576831781	2.6425317502228984	5.954516329174223	6.7672854628429535	9.081107719224168	102347139	96465749	68808	80736	93869925	91189362	88005	358615
