Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
GRASO_131	41.41646210866399	8.681145090556159	4.122161153418873	2.590158598363123	1.8792473044531772	1.449846405081579	1.1687861640699033	0.9261947702856762	0.7823476787945766	9.210261384440873	2.712460263497293	4.539617898885403	1.559197846556528	3.554583282540085	2.1267536770320885	13.280776373360577
GRASO_132	41.67491768126997	8.568501125784483	4.096020883106726	2.6735952229125366	1.888103419598959	1.5103125568928086	1.1925136019255882	1.000521575166687	0.872657148866708	10.194337697278845	3.0873106965827155	5.326102253844761	1.647486881400699	3.5978461415961323	1.3880077613849435	11.28176535238742
GRASO_133	38.167057250982914	7.877934678356084	3.958111498319788	2.516555295409788	1.8872747117485693	1.4745082153491027	1.1714418320251119	1.0171735545113267	0.871124763128481	10.165511105406058	3.323838886447824	6.280459008560402	2.085218717714877	3.9893984077131637	1.671885998410388	13.542506075916203
GRASO_134	32.67037470190473	9.52211844479879	4.370302995306452	2.509181534298048	1.807016114973307	1.4431017432238966	1.1285319460821532	0.9699029948361356	0.8158037420012492	9.92389813019607	3.143546896499066	6.0390352527291675	2.4052735892454513	4.808802972953498	1.5511618991021687	16.8919470418499
GRASO_135	43.44434991566389	10.468397971001544	4.541910176245405	2.6945596831513234	2.0049323217628308	1.4847515733301373	1.2027771527570865	0.9635509586328129	0.8422466895492351	10.141745775768651	2.9940048888070203	5.485214578036319	1.9871939774279639	3.8911252021701883	0.9220316472886687	6.93120748840699
GRASO_136	38.64161256204845	8.628502087668751	3.8477159921326227	2.4497662148266737	1.7561241421152798	1.278317894776419	1.1086450660378788	0.8779979860754665	0.7131141105030799	8.317232109936832	2.5594917669906434	5.208623072539923	1.8266490900132981	4.306925441000608	2.124867000451208	16.35441546288287
GRASO_137	31.501898787128162	12.146745272866218	5.448019267703661	2.6500327047867778	1.6289574899332853	1.1370877048747143	0.8469132119715774	0.712802229079247	0.5738027241432894	7.003965437941723	2.4936564174954374	5.373782483941833	2.385131935645561	5.532600137902847	1.5444753365157007	19.020128858070034
GRASO_138	41.511405048692126	8.816178870867793	3.9499805254828435	2.4954251576430413	1.7346654294538717	1.327918418144451	1.0587266846994572	0.8443387405167027	0.7549116102047786	8.623147792162555	2.6753181523642042	5.016236154470486	1.7755025919251692	4.0588763655408115	1.4030744323449487	13.954294025486716
GRASO_139	44.30654309733815	9.717541312918412	4.078558790143865	2.349774913104433	1.5453968814882435	1.1771103404087804	0.9332351827107864	0.8097461232045569	0.6388876113524259	7.43123373435477	2.122058932774431	4.201752910297095	1.5213519519486915	3.2253707367216777	0.9667837302240516	14.974653751009704
GRASO_140	41.5224978262972	8.055808647766554	3.630445783336078	2.2655275372121975	1.5929980187198174	1.25530508608886	0.9939366505664614	0.8540738357819698	0.711513676524102	8.430362961980158	2.8822568089181217	5.487531505203305	2.147796251148941	4.847514321763813	1.6170815366062983	13.705349552085986
GRASO_141	44.37821319264627	7.768031358784507	3.3595247305706692	2.1122468217446158	1.4161642440190636	1.1254075022620853	0.8884350532135052	0.78722057842761	0.5876325514081125	7.329927299970741	2.3044733789403438	4.512186079735718	1.717563420822751	4.00364129048861	1.5673871875914482	16.141945309373966
GRASO_142	44.76493375645747	9.056817162982323	4.009044223148519	2.4429520933048168	1.7651496872933488	1.3683691809075633	1.1062684358479609	0.9181408667679222	0.8025837532355933	9.09213450738396	2.710855016564569	5.143822629671672	1.7413501915448109	3.749084897443035	1.1621825215462855	10.16631107590026
